ProductKey,ProductName,SubCategory,Category,Color,ListPrice,DaysToManufacture,ProductLine,ModelName,Photo,ProductDescription,StartDate
285,"LL Road Frame - Black, 52",Road Frames,Components,Black,297.6346,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/285.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01
286,"LL Road Frame - Black, 52",Road Frames,Components,Black,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/286.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01
287,"LL Road Frame - Black, 52",Road Frames,Components,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/287.jpg,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01
288,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,Silver,1204.3248,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/288.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
289,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,Silver,1240.4545,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/289.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2006-07-01
290,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,Silver,1364.5,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/290.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2007-07-01
291,"HL Mountain Frame - Silver, 44",Mountain Frames,Components,Silver,1364.5,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/291.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
292,"HL Mountain Frame - Silver, 48",Mountain Frames,Components,Silver,1364.5,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/292.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
293,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,Silver,1204.3248,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/293.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
294,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,Silver,1240.4545,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/294.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2006-07-01
295,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,Silver,1364.5,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/295.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2007-07-01
296,"HL Mountain Frame - Black, 42",Mountain Frames,Components,Black,1191.1739,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/296.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
297,"HL Mountain Frame - Black, 42",Mountain Frames,Components,Black,1226.9091,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/297.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2006-07-01
298,"HL Mountain Frame - Black, 42",Mountain Frames,Components,Black,1349.6,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/298.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2007-07-01
299,"HL Mountain Frame - Black, 44",Mountain Frames,Components,Black,1349.6,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/299.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
300,"HL Mountain Frame - Black, 48",Mountain Frames,Components,Black,1349.6,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/300.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
301,"HL Mountain Frame - Black, 46",Mountain Frames,Components,Black,1191.1739,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/301.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
302,"HL Mountain Frame - Black, 46",Mountain Frames,Components,Black,1226.9091,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/302.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2006-07-01
303,"HL Mountain Frame - Black, 46",Mountain Frames,Components,Black,1349.6,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/303.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2007-07-01
304,"HL Mountain Frame - Black, 38",Mountain Frames,Components,Black,1191.1739,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/304.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
305,"HL Mountain Frame - Black, 38",Mountain Frames,Components,Black,1226.9091,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/305.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2006-07-01
306,"HL Mountain Frame - Black, 38",Mountain Frames,Components,Black,1349.6,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/306.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2007-07-01
307,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,Silver,1204.3248,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/307.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2005-07-01
308,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,Silver,1240.4545,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/308.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2006-07-01
309,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,Silver,1364.5,2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/309.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,2007-07-01
310,"Road-150 Red, 62",Road Bikes,Bikes,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/310.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01
311,"Road-150 Red, 44",Road Bikes,Bikes,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/311.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01
312,"Road-150 Red, 48",Road Bikes,Bikes,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/312.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01
313,"Road-150 Red, 52",Road Bikes,Bikes,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/313.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01
314,"Road-150 Red, 56",Road Bikes,Bikes,Red,3578.27,4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/314.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01
315,"Road-450 Red, 58",Road Bikes,Bikes,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/315.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01
316,"Road-450 Red, 60",Road Bikes,Bikes,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/316.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01
317,"Road-450 Red, 44",Road Bikes,Bikes,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/317.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01
318,"Road-450 Red, 48",Road Bikes,Bikes,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/318.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01
319,"Road-450 Red, 52",Road Bikes,Bikes,Red,1457.99,4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/319.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01
320,"Road-650 Red, 58",Road Bikes,Bikes,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/320.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
321,"Road-650 Red, 58",Road Bikes,Bikes,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/321.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
322,"Road-650 Red, 60",Road Bikes,Bikes,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/322.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
323,"Road-650 Red, 60",Road Bikes,Bikes,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/323.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
324,"Road-650 Red, 62",Road Bikes,Bikes,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/324.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
325,"Road-650 Red, 62",Road Bikes,Bikes,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/325.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
326,"Road-650 Red, 44",Road Bikes,Bikes,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/326.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
327,"Road-650 Red, 44",Road Bikes,Bikes,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/327.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
328,"Road-650 Red, 48",Road Bikes,Bikes,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/328.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
329,"Road-650 Red, 48",Road Bikes,Bikes,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/329.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
330,"Road-650 Red, 52",Road Bikes,Bikes,Red,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/330.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
331,"Road-650 Red, 52",Road Bikes,Bikes,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/331.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
332,"Road-650 Black, 58",Road Bikes,Bikes,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/332.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
333,"Road-650 Black, 58",Road Bikes,Bikes,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/333.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
334,"Road-650 Black, 60",Road Bikes,Bikes,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/334.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
335,"Road-650 Black, 60",Road Bikes,Bikes,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/335.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
336,"Road-650 Black, 62",Road Bikes,Bikes,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/336.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
337,"Road-650 Black, 62",Road Bikes,Bikes,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/337.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
338,"Road-650 Black, 44",Road Bikes,Bikes,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/338.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
339,"Road-650 Black, 44",Road Bikes,Bikes,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/339.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
340,"Road-650 Black, 48",Road Bikes,Bikes,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/340.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
341,"Road-650 Black, 48",Road Bikes,Bikes,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/341.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
342,"Road-650 Black, 52",Road Bikes,Bikes,Black,699.0982,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/342.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01
343,"Road-650 Black, 52",Road Bikes,Bikes,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/343.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01
344,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,Silver,3399.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/344.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01
345,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,Silver,3399.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/345.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01
346,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,Silver,3399.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/346.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01
347,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,Silver,3399.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/347.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01
348,"Mountain-100 Black, 38",Mountain Bikes,Bikes,Black,3374.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/348.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01
349,"Mountain-100 Black, 42",Mountain Bikes,Bikes,Black,3374.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/349.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01
350,"Mountain-100 Black, 44",Mountain Bikes,Bikes,Black,3374.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/350.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01
351,"Mountain-100 Black, 48",Mountain Bikes,Bikes,Black,3374.99,4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/351.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01
352,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,Silver,2071.4196,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/352.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2006-07-01
353,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,Silver,2319.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/353.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2007-07-01
354,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,2071.4196,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/354.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2006-07-01
355,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,2319.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/355.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2007-07-01
356,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,Silver,2071.4196,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/356.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2006-07-01
357,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,Silver,2319.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/357.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2007-07-01
358,"Mountain-200 Black, 38",Mountain Bikes,Bikes,Black,2049.0982,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/358.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2006-07-01
359,"Mountain-200 Black, 38",Mountain Bikes,Bikes,Black,2294.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/359.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2007-07-01
360,"Mountain-200 Black, 42",Mountain Bikes,Bikes,Black,2049.0982,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/360.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2006-07-01
361,"Mountain-200 Black, 42",Mountain Bikes,Bikes,Black,2294.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/361.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2007-07-01
362,"Mountain-200 Black, 46",Mountain Bikes,Bikes,Black,2049.0982,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/362.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2006-07-01
363,"Mountain-200 Black, 46",Mountain Bikes,Bikes,Black,2294.99,4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/363.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2007-07-01
364,"Mountain-300 Black, 38",Mountain Bikes,Bikes,Black,1079.99,4,Mountain,Mountain-300,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/364.jpg,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2006-07-01
365,"Mountain-300 Black, 40",Mountain Bikes,Bikes,Black,1079.99,4,Mountain,Mountain-300,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/365.jpg,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2006-07-01
379,"Road-250 Black, 58",Road Bikes,Bikes,Black,2181.5625,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/379.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2006-07-01
380,"Road-250 Black, 58",Road Bikes,Bikes,Black,2443.35,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/380.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2007-07-01
381,"Road-550-W Yellow, 38",Road Bikes,Bikes,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/381.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01
382,"Road-550-W Yellow, 38",Road Bikes,Bikes,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/382.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01
383,"Road-550-W Yellow, 40",Road Bikes,Bikes,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/383.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01
384,"Road-550-W Yellow, 40",Road Bikes,Bikes,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/384.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01
385,"Road-550-W Yellow, 42",Road Bikes,Bikes,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/385.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01
386,"Road-550-W Yellow, 42",Road Bikes,Bikes,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/386.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01
387,"Road-550-W Yellow, 44",Road Bikes,Bikes,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/387.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01
388,"Road-550-W Yellow, 44",Road Bikes,Bikes,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/388.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01
389,"Road-550-W Yellow, 48",Road Bikes,Bikes,Yellow,1000.4375,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/389.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01
390,"Road-550-W Yellow, 48",Road Bikes,Bikes,Yellow,1120.49,4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/390.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01
391,LL Fork,Forks,Components,Yellow,148.22,1,Road,LL Fork,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/391.jpg,Stout design absorbs shock and offers more precise steering.,2006-07-01
